Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Tuition_fees_up_to_date,Debtor,Scholarship_holder,Admission_grade,Age_at_enrollment,Gender,Status
6,12.714285714285714,4,13.0,1,0,0,129.9,20,1,Enrolled
2,11.75,0,0.0,1,0,0,136.1,26,1,Dropout
3,11.0,0,0.0,0,0,0,115.1,21,1,Dropout
0,0.0,0,0.0,1,0,0,143.6,18,1,Graduate
5,13.4,5,12.2,1,0,0,115.8,18,1,Graduate
17,12.578947368421051,17,12.117647058823527,1,0,0,149.0,22,1,Graduate
0,0.0,0,0.0,1,0,0,100.0,36,1,Dropout
6,12.0,6,11.5,1,0,1,133.4,20,1,Graduate
3,12.333333333333334,0,0.0,1,0,0,122.8,20,1,Dropout
4,11.5,3,13.5,1,0,0,151.2,25,1,Dropout
5,12.8,5,13.833333333333334,1,0,0,137.0,35,1,Graduate
0,0.0,0,0.0,1,0,0,118.0,22,1,Dropout
7,13.285714285714286,7,12.142857142857142,1,0,0,126.4,26,1,Enrolled
4,11.8,2,12.0,0,1,0,130.0,20,1,Dropout
6,11.333333333333334,2,13.5,1,0,0,112.5,50,1,Dropout
5,12.002,5,12.002,1,0,0,118.3,20,1,Dropout
5,13.976666666666668,8,13.22222222222222,1,0,0,121.4,20,1,Enrolled
5,15.2,1,11.0,0,0,0,140.0,35,1,Dropout
6,13.142857142857142,6,14.166666666666666,1,0,1,109.0,19,1,Graduate
0,0.0,0,0.0,1,0,0,110.0,43,1,Dropout
7,13.867142857142856,7,13.867142857142856,1,0,0,119.8,19,1,Graduate
6,12.675,6,12.675,1,0,0,130.0,25,1,Graduate
0,0.0,0,0.0,1,0,0,167.3,19,1,Graduate
6,12.0,6,12.5,1,0,1,111.9,20,1,Enrolled
0,0.0,0,0.0,1,0,0,136.0,22,1,Dropout
6,11.0,5,12.2,1,0,1,124.0,19,1,Dropout
4,10.75,4,11.333333333333334,1,0,0,132.9,32,1,Dropout
5,14.2,6,14.166666666666666,1,0,0,154.0,57,1,Graduate
4,12.6,4,11.575,0,0,0,115.0,20,1,Dropout
0,0.0,0,0.0,0,0,0,96.0,38,1,Dropout
5,14.0,5,14.166666666666666,1,0,0,168.2,45,1,Graduate
2,10.0,4,12.25,0,1,0,140.0,43,1,Dropout
6,13.833333333333334,6,13.125,1,0,0,137.4,19,1,Graduate
2,11.0,1,11.0,0,0,0,150.0,49,1,Dropout
7,11.635714285714286,7,11.635714285714286,1,0,0,100.5,43,1,Enrolled
4,12.25,0,0.0,1,0,0,148.5,34,1,Dropout
4,12.5,5,11.285714285714286,1,1,0,123.3,18,1,Enrolled
5,13.8,5,13.666666666666666,1,0,0,138.7,43,1,Graduate
3,12.0,1,11.0,1,0,0,117.2,21,1,Dropout
3,11.0,4,12.5,1,0,0,114.3,40,1,Enrolled
4,13.75,6,11.555555555555555,1,0,1,125.3,19,1,Graduate
6,10.666666666666666,4,11.25,1,0,0,97.0,27,1,Enrolled
0,0.0,2,13.15,1,0,0,140.0,43,1,Dropout
5,13.833333333333334,5,15.4,1,0,0,124.0,31,1,Graduate
0,0.0,0,0.0,1,1,0,140.0,26,1,Enrolled
5,15.8,5,16.8,1,0,0,127.0,34,1,Graduate
12,12.52608695652174,12,12.52608695652174,1,0,0,110.0,30,1,Graduate
6,12.783333333333331,0,0.0,1,0,0,170.0,36,1,Dropout
0,0.0,1,10.0,0,1,0,120.0,46,1,Dropout
3,13.0,3,10.666666666666666,1,0,0,130.0,22,1,Graduate
0,0.0,0,0.0,1,0,0,130.0,27,1,Dropout
5,10.8,3,12.0,1,0,0,122.5,20,1,Enrolled
5,11.0,3,10.0,1,0,0,115.7,20,1,Enrolled
0,0.0,0,0.0,0,1,0,120.0,31,1,Dropout
0,0.0,0,0.0,1,1,0,166.0,20,1,Enrolled
2,12.0,0,0.0,0,0,0,132.8,21,1,Dropout
4,10.75,2,11.0,1,0,0,100.0,21,1,Dropout
5,11.6,4,13.5,1,0,0,121.8,19,1,Graduate
5,11.8,4,11.6,1,0,1,109.5,20,1,Graduate
6,16.0,6,15.166666666666666,1,0,0,138.3,18,1,Graduate
6,12.666666666666666,6,11.5,1,0,1,131.6,18,1,Graduate
4,14.4,6,13.5,1,1,0,125.3,30,1,Enrolled
0,0.0,0,0.0,0,1,0,101.5,34,1,Dropout
4,12.25,4,13.4,0,1,0,109.1,21,1,Enrolled
5,12.6,8,12.75,1,0,0,123.9,20,1,Dropout
7,13.4,7,13.4,1,0,0,143.0,18,1,Graduate
0,0.0,0,0.0,1,1,0,126.3,21,1,Dropout
1,10.0,0,0.0,1,0,0,113.3,26,1,Dropout
0,0.0,0,0.0,1,1,0,119.9,20,1,Dropout
3,11.25,4,11.2,1,0,0,140.0,25,1,Dropout
0,0.0,0,0.0,1,0,0,108.0,19,1,Enrolled
3,10.666666666666666,1,14.0,1,0,0,100.0,24,1,Dropout
4,11.75,5,13.4,1,0,0,132.4,20,1,Graduate
0,0.0,0,0.0,1,0,0,137.1,20,1,Dropout
6,12.666666666666666,6,14.125,1,0,0,138.1,18,0,Graduate
7,11.95,7,12.042857142857144,1,0,0,130.0,25,0,Enrolled
5,14.0,6,15.666666666666666,1,0,0,109.7,22,0,Graduate
0,0.0,0,0.0,0,0,0,128.2,41,0,Dropout
2,11.5,0,0.0,1,1,1,117.8,19,0,Dropout
6,12.0,5,12.8,1,0,0,150.0,21,0,Graduate
6,16.428571428571427,6,16.666666666666668,1,1,0,160.0,30,0,Dropout
5,13.336000000000002,7,13.207142857142856,1,0,1,104.5,21,0,Graduate
0,0.0,0,0.0,1,0,1,112.8,26,0,Enrolled
7,14.666666666666666,6,14.0,1,0,0,100.0,21,0,Graduate
7,14.115714285714288,7,14.115714285714288,1,0,0,132.5,18,0,Graduate
6,14.857142857142858,6,13.11111111111111,1,0,1,123.3,19,0,Graduate
6,13.833333333333334,6,13.714285714285714,1,0,1,128.9,18,0,Graduate
3,11.0,4,11.75,1,0,0,128.3,19,0,Enrolled
4,11.75,3,13.666666666666666,1,0,0,100.0,21,0,Enrolled
2,10.0,2,12.0,1,0,1,120.1,18,0,Dropout
6,12.415,6,12.415,1,0,1,160.0,24,0,Graduate
1,11.0,2,10.5,1,0,0,123.0,21,0,Enrolled
5,14.428571428571429,6,13.428571428571429,1,0,0,150.0,23,0,Graduate
7,14.312857142857142,7,14.312857142857142,1,0,1,124.0,18,0,Graduate
6,15.428571428571429,5,14.5,0,0,0,120.0,26,0,Enrolled
4,12.0,5,13.4,1,0,0,120.4,20,0,Graduate
6,13.833333333333334,6,13.714285714285714,1,0,0,131.6,18,0,Graduate
6,12.166666666666666,6,12.142857142857142,1,0,0,104.2,20,0,Graduate
7,14.014285714285714,7,14.014285714285714,1,0,0,122.0,20,0,Enrolled
2,10.333333333333334,3,13.333333333333334,1,0,0,110.7,18,0,Enrolled
5,13.2,5,13.6,1,0,1,121.7,22,0,Graduate
6,15.4,6,15.4,1,1,0,126.0,20,0,Graduate
7,13.385714285714286,8,15.925,1,0,1,128.4,19,0,Graduate
6,10.857142857142858,4,11.0,1,1,0,134.9,18,0,Dropout
5,11.333333333333334,5,12.0,1,0,0,143.9,18,0,Graduate
4,14.5,5,13.6,1,0,1,145.0,19,0,Graduate
6,14.166666666666666,6,12.375,1,0,1,132.0,19,0,Graduate
6,12.833333333333334,6,12.0,1,0,0,136.1,24,0,Graduate
6,13.333333333333334,6,14.5,1,0,0,138.9,21,0,Graduate
6,13.666666666666666,6,14.571428571428571,1,0,1,102.0,20,0,Graduate
6,10.833333333333334,5,11.0,0,1,1,123.0,28,0,Dropout
6,13.428571428571429,6,13.142857142857142,1,0,0,137.5,21,0,Graduate
7,12.401428571428571,6,11.808333333333332,1,1,0,102.2,20,1,Enrolled
0,0.0,0,0.0,0,0,0,105.3,36,1,Dropout
0,0.0,0,0.0,0,0,0,130.0,42,1,Dropout
4,11.5,5,11.6,1,0,0,122.5,47,1,Dropout
0,0.0,0,0.0,0,0,0,112.0,25,1,Dropout
6,14.142857142857142,6,13.5,1,0,1,110.0,25,1,Graduate
0,0.0,0,0.0,1,0,0,149.5,48,1,Dropout
10,13.8,10,12.8,1,0,1,141.0,32,1,Graduate
10,13.6,5,13.6,1,0,0,130.0,38,1,Dropout
15,11.733333333333333,9,11.88888888888889,1,0,0,130.0,37,1,Graduate
1,10.0,1,10.0,0,0,0,104.0,26,1,Dropout
0,0.0,0,0.0,1,0,0,110.0,23,1,Dropout
0,0.0,0,0.0,1,0,0,120.0,23,1,Enrolled
4,10.8,4,12.0,1,0,0,130.0,20,1,Enrolled
6,13.046666666666669,7,13.30625,1,0,0,127.0,26,1,Dropout
8,11.0,6,10.833333333333334,1,0,0,100.0,45,0,Enrolled
3,12.333333333333334,3,11.666666666666666,1,0,1,111.0,26,0,Enrolled
10,11.8,7,13.285714285714286,1,0,0,130.0,26,0,Graduate
3,11.0,3,11.25,1,0,0,130.1,25,0,Enrolled
8,13.11,8,13.11,1,0,0,127.5,18,0,Graduate
7,14.414285714285716,7,14.414285714285716,1,0,0,130.0,27,0,Graduate
0,0.0,0,0.0,0,0,0,115.0,24,0,Dropout
5,12.333333333333334,5,12.2,1,0,0,126.8,20,0,Graduate
0,0.0,1,10.0,1,0,1,116.7,18,0,Dropout
7,14.1,8,13.3125,1,0,1,128.5,18,0,Graduate
8,13.045,8,13.045,1,0,0,127.5,18,0,Graduate
5,12.858,5,12.858,1,0,0,117.5,19,1,Enrolled
8,14.2525,8,14.2525,1,0,1,148.8,19,0,Graduate
5,14.06,7,11.242857142857142,1,0,1,120.2,19,0,Enrolled
7,15.075714285714286,7,15.075714285714286,1,0,0,127.3,18,0,Graduate
0,0.0,0,0.0,1,0,1,136.1,18,0,Enrolled
4,13.75,5,12.6,1,0,0,122.4,19,0,Enrolled
17,13.15,12,13.214285714285714,1,0,0,130.0,23,0,Graduate
5,12.333333333333334,5,11.8,1,0,1,121.7,21,0,Graduate
7,13.778571428571428,8,13.122222222222222,1,0,1,122.7,18,0,Graduate
3,10.333333333333334,1,11.0,0,1,0,129.2,20,0,Dropout
3,11.333333333333334,2,11.0,1,0,0,105.0,23,0,Enrolled
5,13.2,6,12.666666666666666,1,0,0,129.9,20,0,Enrolled
6,13.571428571428571,6,12.375,1,0,1,136.3,18,0,Graduate
11,12.75,7,13.428571428571429,1,0,0,114.9,29,0,Graduate
3,13.0,1,12.0,1,0,0,102.0,28,1,Dropout
3,11.333333333333334,4,11.0,1,0,0,111.3,19,1,Enrolled
0,0.0,0,0.0,0,1,0,130.9,24,1,Dropout
0,0.0,0,0.0,1,1,1,100.0,33,1,Dropout
2,12.5,1,11.0,0,0,0,112.9,19,1,Dropout
6,14.857142857142858,6,14.142857142857142,1,0,0,112.7,19,1,Graduate
8,12.0,7,11.571428571428571,1,0,0,143.0,37,1,Graduate
0,0.0,0,0.0,0,1,1,155.1,18,1,Graduate
0,0.0,0,0.0,1,0,0,127.6,29,1,Enrolled
7,12.828571428571427,8,12.6875,1,0,0,146.6,37,1,Graduate
0,0.0,0,0.0,1,0,0,141.0,36,1,Dropout
6,13.333333333333334,5,14.0,1,0,0,120.6,19,1,Graduate
14,13.072857142857144,14,13.072857142857144,1,0,1,110.0,33,1,Graduate
5,12.0,3,11.0,0,0,0,108.6,34,1,Dropout
6,15.5,6,16.0,1,0,0,134.9,18,0,Graduate
0,0.0,0,0.0,1,0,0,120.0,20,0,Dropout
6,14.714285714285714,6,15.166666666666666,1,0,1,141.3,19,0,Graduate
6,16.714285714285715,6,15.333333333333334,1,0,0,135.6,20,0,Graduate
6,10.857142857142858,6,11.666666666666666,1,0,1,121.5,19,0,Graduate
6,11.658333333333331,6,12.416666666666666,1,0,0,125.0,19,0,Graduate
5,11.6,6,12.0,1,0,1,119.1,22,0,Graduate
6,14.625,6,14.142857142857142,1,0,0,126.6,18,0,Enrolled
6,12.166666666666666,6,12.666666666666666,1,0,1,116.7,18,0,Graduate
4,13.375,6,12.116666666666667,1,0,0,120.1,19,0,Enrolled
6,12.5,6,12.833333333333334,1,0,1,124.9,19,0,Graduate
5,12.56,5,12.56,0,1,0,114.0,31,0,Dropout
7,13.19,8,14.23125,1,0,0,131.1,18,0,Graduate
3,11.0,4,11.25,1,1,1,129.3,19,0,Graduate
0,0.0,0,0.0,1,0,0,129.7,18,0,Graduate
5,11.6,6,11.714285714285714,1,0,1,120.8,19,0,Graduate
6,14.266666666666666,6,14.266666666666666,1,0,0,135.0,19,0,Graduate
4,11.0,4,13.857142857142858,1,0,1,117.8,19,0,Enrolled
9,12.666666666666666,7,12.428571428571429,1,0,0,130.0,30,0,Graduate
0,0.0,3,11.0,1,0,0,117.6,18,0,Enrolled
7,12.771428571428572,7,12.771428571428572,1,0,0,130.8,18,0,Graduate
0,0.0,0,0.0,1,0,0,111.9,21,0,Dropout
6,15.5,6,13.571428571428571,1,0,1,145.9,19,0,Graduate
6,13.285714285714286,5,14.6,1,0,1,109.1,19,0,Enrolled
5,11.716666666666669,5,13.7,1,0,0,120.3,19,0,Enrolled
6,11.333333333333334,4,13.75,1,0,0,113.5,19,0,Dropout
6,13.333333333333334,5,13.4,1,0,1,135.4,19,0,Graduate
4,12.333333333333334,2,10.0,1,0,1,130.2,39,0,Graduate
6,12.333333333333334,6,12.833333333333334,1,0,0,136.4,18,0,Enrolled
0,0.0,0,0.0,1,0,0,126.9,20,0,Dropout
5,12.6,4,11.6,1,0,0,119.8,19,0,Graduate
5,12.6,4,11.0,1,0,0,124.4,18,0,Enrolled
6,14.333333333333334,6,12.833333333333334,0,1,0,120.0,34,0,Enrolled
3,12.0,2,11.0,1,0,0,111.8,22,0,Enrolled
6,14.857142857142858,5,13.6,1,0,0,130.0,24,0,Graduate
12,11.916666666666666,11,13.181818181818182,1,0,0,138.0,34,0,Graduate
0,0.0,0,0.0,1,0,0,114.6,46,0,Dropout
3,13.333333333333334,5,12.2,1,0,0,108.0,50,0,Enrolled
0,0.0,0,0.0,0,0,0,140.0,37,0,Dropout
6,17.0,6,15.5,1,0,0,134.7,18,0,Graduate
3,11.666666666666666,2,11.333333333333334,1,0,1,110.0,25,0,Enrolled
19,12.210526315789474,13,11.384615384615383,1,0,0,104.8,46,0,Graduate
6,13.0,5,12.857142857142858,1,0,1,126.5,30,0,Graduate
0,0.0,0,0.0,0,1,0,118.1,37,0,Dropout
2,10.5,3,11.0,1,0,0,119.9,50,0,Enrolled
6,13.571428571428571,6,12.714285714285714,1,0,0,160.0,20,0,Graduate
1,14.0,0,0.0,1,0,0,100.5,39,0,Dropout
0,0.0,0,0.0,0,0,0,110.0,53,0,Dropout
13,12.461538461538462,10,11.1,1,0,0,100.0,54,0,Dropout
4,14.4,5,13.0,1,0,0,140.0,19,0,Graduate
0,0.0,0,0.0,0,0,0,109.0,20,0,Dropout
6,14.333333333333334,6,14.166666666666666,1,1,0,120.9,18,0,Graduate
11,11.909090909090908,11,10.727272727272728,1,1,0,125.8,21,0,Graduate
6,13.714285714285714,6,14.375,1,0,0,161.2,18,0,Graduate
0,0.0,0,0.0,1,1,0,122.0,19,0,Dropout
5,13.46,7,12.2375,1,0,1,127.9,18,0,Dropout
6,15.0,6,13.333333333333334,1,0,0,135.8,19,0,Graduate
0,0.0,0,0.0,1,0,1,149.7,18,0,Dropout
5,13.4,5,12.8,1,0,0,137.3,19,0,Graduate
5,13.0,4,12.5,1,0,0,106.0,48,0,Enrolled
4,11.25,4,13.75,1,1,0,110.0,34,0,Graduate
5,12.6,5,11.6,1,0,0,146.4,18,0,Graduate
6,12.666666666666666,6,11.833333333333334,1,0,0,121.0,50,0,Graduate
21,12.333333333333334,19,12.105263157894736,1,1,0,125.2,41,0,Graduate
5,12.0,5,11.0,1,0,1,119.6,22,0,Dropout
5,16.4,5,16.6,1,0,0,142.8,43,0,Graduate
0,0.0,0,0.0,1,0,0,123.5,50,0,Dropout
6,12.75,4,14.75,1,0,0,100.0,60,0,Graduate
4,14.5,5,13.0,1,0,0,140.0,41,0,Enrolled
5,14.8,5,14.4,1,0,0,150.3,47,0,Graduate
17,10.36842105263158,17,11.5,1,0,0,128.2,22,0,Graduate
0,0.0,0,0.0,1,0,0,114.3,41,0,Dropout
6,10.666666666666666,9,11.333333333333334,1,0,0,117.3,28,0,Enrolled
13,12.692307692307692,13,12.384615384615383,1,0,0,120.0,32,0,Graduate
0,0.0,0,0.0,1,0,0,110.7,50,0,Dropout
15,11.8,12,11.666666666666666,1,0,0,118.0,53,0,Enrolled
0,0.0,0,0.0,0,1,0,169.2,54,0,Dropout
5,12.333333333333334,4,11.5,1,0,0,106.8,49,0,Enrolled
11,13.0,8,11.875,1,0,0,100.0,34,0,Dropout
4,12.5,3,11.666666666666666,1,0,0,144.5,45,0,Dropout
5,12.2,4,11.25,1,0,1,134.5,47,0,Graduate
8,11.0,5,11.2,1,0,0,114.3,22,0,Enrolled
1,10.0,2,12.0,1,0,0,113.4,33,0,Dropout
6,12.333333333333334,6,11.5,1,0,1,128.0,43,0,Graduate
13,14.307692307692308,12,15.23076923076923,1,0,0,120.0,54,0,Graduate
11,14.454545454545457,8,13.5,1,0,0,147.5,39,0,Graduate
5,11.0,5,13.2,1,0,0,120.7,39,0,Graduate
6,13.142857142857142,6,12.833333333333334,1,0,1,153.7,18,0,Graduate
6,13.75,6,11.857142857142858,1,0,1,121.9,19,0,Graduate
6,14.0,5,13.8,1,0,1,119.4,18,0,Graduate
8,13.75,6,12.5,1,0,0,157.8,44,0,Graduate
0,0.0,0,0.0,1,0,0,154.0,27,0,Dropout
6,13.166666666666666,6,12.428571428571429,1,0,1,135.9,18,0,Graduate
9,12.444444444444445,6,12.0,1,0,0,130.0,45,0,Dropout
6,12.666666666666666,5,13.0,1,0,0,118.9,20,0,Graduate
6,11.333333333333334,6,10.5,1,0,0,152.4,40,0,Graduate
4,11.25,5,12.0,1,0,0,147.8,40,0,Enrolled
7,13.6125,8,14.575,1,0,0,100.0,18,0,Graduate
7,12.414285714285716,7,12.414285714285716,1,0,0,129.0,21,0,Graduate
0,0.0,0,0.0,1,0,0,148.9,20,0,Graduate
11,11.5,12,11.4375,1,0,0,120.0,36,0,Enrolled
0,0.0,0,0.0,1,0,0,170.0,27,0,Dropout
7,11.0,8,13.125,1,0,0,130.0,32,0,Graduate
6,14.0,6,13.5,1,0,1,119.2,18,0,Graduate
4,12.0,3,12.0,1,0,0,129.0,37,0,Dropout
6,12.5,6,12.5,1,0,0,132.5,19,0,Graduate
6,11.333333333333334,6,11.333333333333334,1,0,1,115.0,41,0,Graduate
6,14.066666666666668,6,14.066666666666668,1,0,1,128.0,18,0,Graduate
8,13.555555555555555,7,13.571428571428571,1,0,0,125.1,21,0,Graduate
5,11.6,4,12.25,0,1,0,140.0,23,0,Dropout
0,0.0,0,0.0,1,0,0,120.9,18,0,Dropout
8,13.27625,8,13.27625,1,0,0,135.3,18,0,Graduate
0,0.0,0,0.0,1,0,0,125.2,21,0,Dropout
6,14.375,6,14.75,1,0,0,135.7,19,0,Graduate
0,0.0,0,0.0,1,0,0,110.0,47,0,Dropout
6,10.666666666666666,5,11.8,1,0,1,119.0,48,0,Enrolled
12,13.416666666666666,10,14.5,1,0,0,110.0,39,0,Graduate
6,12.97166666666667,7,12.321428571428571,1,0,0,115.2,19,0,Graduate
14,10.928571428571429,12,11.833333333333334,1,0,0,112.9,38,0,Dropout
0,0.0,0,0.0,0,1,0,119.4,27,0,Dropout
0,0.0,0,0.0,1,0,1,152.9,18,0,Graduate
4,13.25,0,0.0,1,0,0,117.5,34,0,Enrolled
6,11.333333333333334,5,12.4,1,0,0,98.5,48,0,Dropout
1,11.0,0,0.0,1,0,0,108.0,25,0,Dropout
7,12.757142857142856,7,12.757142857142856,1,0,1,120.0,32,0,Graduate
6,14.5,6,14.666666666666666,1,0,1,150.2,18,0,Graduate
6,13.833333333333334,6,14.571428571428571,1,1,0,139.2,20,0,Graduate
4,11.25,5,10.4,1,0,0,130.0,20,0,Graduate
0,0.0,0,0.0,1,0,0,115.7,20,0,Dropout
1,13.67,1,13.67,1,0,0,127.0,19,0,Enrolled
0,0.0,2,12.5,1,0,0,118.1,39,0,Dropout
1,13.0,0,0.0,1,1,0,119.1,29,0,Dropout
0,0.0,0,0.0,1,1,0,111.9,36,0,Dropout
7,11.971428571428572,7,11.971428571428572,1,0,0,130.5,18,0,Graduate
0,0.0,0,0.0,1,0,0,135.0,51,0,Dropout
1,16.0,4,12.25,1,1,0,130.0,23,0,Dropout
0,0.0,0,0.0,1,0,0,150.0,21,0,Dropout
4,12.75,0,0.0,0,0,0,150.2,28,0,Dropout
4,11.0,4,10.75,1,0,0,127.1,34,0,Enrolled
0,0.0,0,0.0,1,0,0,107.5,41,0,Dropout
5,12.2,6,12.333333333333334,1,0,1,130.0,43,0,Graduate
7,12.428571428571429,8,12.3,1,0,0,152.8,28,0,Enrolled
12,14.5,11,13.583333333333334,1,0,1,160.1,19,0,Graduate
6,13.0,11,13.833333333333334,1,0,0,140.0,26,0,Graduate
7,11.714285714285714,8,12.75,1,0,0,110.7,18,0,Graduate
4,10.25,3,13.0,1,0,0,138.3,45,0,Dropout
0,0.0,0,0.0,1,0,0,150.0,19,0,Dropout
6,12.375,6,13.142857142857142,1,0,0,112.3,20,0,Graduate
6,12.666666666666666,6,12.0,1,0,0,122.0,18,0,Graduate
3,10.5,1,12.0,1,0,0,141.7,27,0,Dropout
6,14.125,5,12.6,1,0,0,118.4,20,0,Graduate
6,14.666666666666666,6,13.833333333333334,1,0,0,128.7,18,0,Graduate
5,11.4,3,12.333333333333334,1,0,0,100.0,35,0,Enrolled
0,0.0,0,0.0,1,0,0,100.8,26,0,Dropout
6,14.0,5,14.8,1,0,1,125.5,39,0,Graduate
0,0.0,0,0.0,1,0,0,124.0,18,0,Graduate
0,0.0,0,0.0,1,0,0,130.0,36,0,Dropout
11,12.636363636363637,8,11.0,1,0,0,160.5,38,0,Graduate
3,12.333333333333334,2,11.0,1,0,0,100.0,45,0,Dropout
6,15.0,6,12.833333333333334,1,0,0,103.0,62,0,Graduate
4,11.75,6,12.666666666666666,1,0,1,103.0,20,0,Graduate
7,14.13714285714286,7,14.13714285714286,1,0,0,131.5,18,0,Graduate
2,12.0,1,11.0,1,0,0,121.4,18,0,Dropout
5,10.8,4,11.5,1,0,0,137.3,23,0,Graduate
6,13.285714285714286,6,12.5,1,1,1,138.4,19,0,Dropout
5,13.6,5,12.6,1,1,1,131.1,19,0,Graduate
7,13.55,8,14.1875,1,0,0,100.0,18,0,Graduate
0,0.0,0,0.0,1,0,0,133.0,18,0,Enrolled
4,13.5,6,11.166666666666666,1,0,0,100.0,41,0,Graduate
5,11.6,5,14.2,1,0,1,159.0,51,0,Graduate
10,12.5,4,12.6,1,0,0,120.6,24,0,Graduate
1,11.0,2,12.666666666666666,1,0,0,134.0,25,0,Dropout
3,12.0,4,13.0,1,0,0,139.4,18,0,Enrolled
4,11.6,3,12.333333333333334,1,0,0,116.5,20,0,Graduate
0,0.0,0,0.0,1,0,0,113.9,19,0,Dropout
10,14.636363636363637,10,14.6,1,0,0,130.0,41,0,Graduate
6,13.0,6,12.166666666666666,1,0,1,129.9,19,0,Graduate
14,12.785714285714286,16,13.875,1,0,0,133.7,28,0,Dropout
6,14.5,5,12.0,1,0,0,124.8,21,0,Graduate
4,14.6,4,12.75,0,0,0,133.6,22,0,Dropout
6,12.5,6,12.166666666666666,0,0,0,133.5,18,0,Graduate
6,14.0,6,13.125,1,0,1,128.0,19,0,Graduate
7,13.801428571428572,8,14.575,1,0,1,127.2,19,0,Graduate
6,14.428571428571429,6,13.666666666666666,0,1,0,150.0,25,0,Graduate
6,14.35,6,14.35,1,0,1,127.8,18,0,Graduate
6,14.333333333333334,6,13.5,1,0,0,125.2,19,0,Graduate
4,12.25,4,11.5,1,0,0,110.0,20,0,Enrolled
6,13.333333333333334,6,11.833333333333334,1,0,0,100.0,46,0,Graduate
12,13.0,11,13.25,0,0,0,151.4,19,0,Graduate
4,11.75,5,11.2,1,0,0,125.1,18,0,Enrolled
6,14.5,4,13.0,1,0,1,163.3,18,0,Graduate
7,11.82,7,11.82,1,0,1,118.0,19,0,Graduate
0,0.0,0,0.0,1,0,0,140.2,20,0,Dropout
5,12.4,6,12.666666666666666,1,0,1,128.5,38,0,Graduate
6,12.571428571428571,6,11.857142857142858,1,0,0,131.5,18,0,Graduate
7,13.857142857142858,8,14.9,1,0,1,132.6,18,0,Graduate
5,11.833333333333334,5,13.8,1,0,0,122.1,18,0,Graduate
4,11.0,4,11.5,1,0,0,112.0,20,0,Enrolled
6,14.666666666666666,6,13.666666666666666,1,0,0,133.0,19,0,Graduate
0,0.0,0,0.0,0,0,0,127.0,37,0,Dropout
7,12.714285714285714,7,12.714285714285714,1,0,0,130.0,24,0,Enrolled
7,13.422222222222224,7,12.18888888888889,1,0,0,136.4,19,0,Graduate
6,14.0,5,12.2,1,0,1,129.0,19,0,Dropout
7,12.142857142857142,8,13.375,1,0,1,119.0,19,0,Dropout
5,12.8,5,13.0,1,1,1,128.0,18,0,Graduate
7,14.572857142857142,8,14.955555555555556,1,0,1,117.1,18,0,Graduate
4,11.25,4,11.0,1,0,0,136.3,18,0,Graduate
2,10.0,4,11.75,1,0,1,124.6,19,0,Enrolled
5,14.4,4,14.6,1,0,0,130.7,18,0,Dropout
7,12.982857142857142,8,14.4625,1,0,0,115.2,20,0,Graduate
6,15.75,6,13.0,1,0,0,130.2,20,0,Graduate
5,12.285714285714286,3,14.0,1,0,0,128.5,18,0,Dropout
6,13.755,7,13.571428571428571,1,0,0,95.0,20,0,Graduate
6,13.833333333333334,6,13.5,1,0,1,119.4,18,0,Graduate
0,0.0,0,0.0,1,0,0,123.5,19,0,Dropout
7,14.711111111111112,8,14.627777777777778,1,0,0,133.9,18,0,Graduate
11,14.615384615384617,9,13.7,1,0,0,145.2,20,0,Graduate
7,13.677142857142858,8,14.533333333333331,1,0,0,118.8,18,0,Graduate
5,13.166666666666666,5,12.8,1,0,1,123.4,19,0,Graduate
5,10.8,5,11.333333333333334,1,0,0,123.0,19,0,Graduate
3,12.0,5,12.833333333333334,1,0,0,118.4,19,0,Graduate
6,13.958333333333334,8,14.71875,1,0,0,131.6,18,0,Graduate
4,13.0,4,12.25,1,0,0,122.3,19,0,Dropout
0,0.0,0,0.0,1,0,1,151.7,24,0,Graduate
0,0.0,0,0.0,1,0,1,176.0,18,0,Graduate
7,14.0,7,14.0,1,0,1,133.0,18,0,Graduate
6,12.571428571428571,6,12.571428571428571,1,0,0,139.8,18,0,Enrolled
4,12.0,3,11.333333333333334,1,0,0,119.6,19,0,Dropout
8,13.625,7,14.0,1,0,1,134.0,35,0,Graduate
4,12.5,4,10.0,1,0,0,132.0,19,0,Graduate
14,12.428571428571429,11,11.909090909090908,1,0,0,130.0,28,0,Dropout
7,13.3875,8,15.9,1,0,0,141.4,21,0,Graduate
6,12.648333333333332,8,12.205555555555556,1,0,1,128.9,19,0,Graduate
6,14.0,6,13.333333333333334,1,0,0,118.1,19,0,Graduate
5,12.8,5,11.857142857142858,1,0,0,130.6,18,0,Graduate
6,11.333333333333334,6,10.833333333333334,1,0,0,122.0,18,0,Graduate
0,0.0,0,0.0,0,0,0,123.0,19,0,Dropout
6,14.166666666666666,6,13.0,1,0,1,126.7,20,0,Graduate
6,12.833333333333334,6,13.833333333333334,1,0,0,126.6,18,0,Graduate
4,12.0,6,11.833333333333334,0,1,0,125.4,19,0,Dropout
6,13.0,6,13.142857142857142,1,0,1,136.1,20,0,Dropout
6,13.39,7,12.757142857142856,1,0,0,128.8,18,0,Enrolled
6,12.333333333333334,5,13.6,0,0,0,111.1,18,0,Graduate
